Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/GradientStep,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Loss/Loss_pi_c,Loss/Loss_pi_c/Delta,Train/SecondStepStopIter,Train/SecondStepEntropy,Train/SecondStepPolicyRatio,Train/SecondStepPolicyRatio/Min,Train/SecondStepPolicyRatio/Max,Train/SecondStepPolicyRatio/Std
11.262375831604004,0.47999998927116394,15.199999809265137,0.0,1.4145424365997314,0.017092185094952583,1.0,0.9987077116966248,0.9987077116966248,0.9987077116966248,0.02264019101858139,0.00029940000968053937,nan,0.9956278204917908,20000.0,-0.017816726118326187,-0.017816726118326187,0.01409073919057846,33.05072021484375,33.05072021484375,0.14551416039466858,2.4101364612579346,2.4101364612579346,0.07903966307640076,64.5396728515625,23.928415298461914,40.61064529418945,64.5392074584961,309.88922119140625,0.0,1.4219245940694236e-06,1.4219245940694236e-06,40.0,1.4087045192718506,0.9987038969993591,0.9987038969993591,0.9987038969993591,0.022736025974154472
25.319150924682617,3.5199999809265137,22.959999084472656,1.0,1.397862434387207,0.019216381013393402,1.0,1.0015716552734375,1.0015716552734375,1.0015716552734375,0.026567772030830383,0.00029880000511184335,nan,0.979211688041687,40000.0,-0.01738583855330944,0.0004308875650167465,-0.12441491335630417,90.0106201171875,56.95989990234375,5.301560878753662,10.128011703491211,7.717875242233276,0.6920140981674194,135.88223266601562,23.971162796020508,47.33729934692383,71.30858612060547,280.4711608886719,0.0,2.4903417852328857e-06,1.0684171911634621e-06,40.0,1.3924719095230103,1.0007038116455078,1.0007038116455078,1.0007038116455078,0.024125227704644203
55.64350128173828,13.100000381469727,37.5,2.0,1.3840868473052979,0.015597340650856495,1.0,1.0027079582214355,1.0027079582214355,1.0027079582214355,0.02342315949499607,0.0002982000005431473,nan,0.9658689498901367,60000.0,-0.017022745683789253,0.0003630928695201874,-0.07222844660282135,202.0007781982422,111.99015808105469,11.532411575317383,23.466293334960938,13.338281631469727,3.0422163009643555,221.39161682128906,29.575969696044922,55.902557373046875,85.47867584228516,233.97659301757812,0.0,2.366109129070537e-06,-1.2423265616234858e-07,40.0,1.3825092315673828,1.0013288259506226,1.0013288259506226,1.0013288259506226,0.02156982012093067
71.38908386230469,19.100000381469727,46.81999969482422,3.0,1.3693031072616577,0.018942244350910187,1.0,1.0013397932052612,1.0013397932052612,1.0013397932052612,0.022587599232792854,0.0002975999959744513,nan,0.9516908526420593,80000.0,-0.01405820157378912,0.0029645441100001335,0.0735526829957962,323.51849365234375,121.51771545410156,19.920133590698242,35.11572265625,11.649429321289062,7.431510925292969,313.7154846191406,33.76793670654297,58.525596618652344,92.29364776611328,216.6996612548828,0.0,1.6169839227586635e-06,-7.491252063118736e-07,40.0,1.3650113344192505,1.0022797584533691,1.0022797584533691,1.0022797584533691,0.023729559034109116
127.77597045898438,40.31999969482422,67.37999725341797,4.0,1.3579355478286743,0.014194636605679989,1.0,1.000537633895874,1.000537633895874,1.000537633895874,0.021811777725815773,0.0002969999914057553,nan,0.941132664680481,100000.0,-0.005315815564244986,0.008742386009544134,0.13810518383979797,427.5863037109375,104.06781005859375,29.288400650024414,37.0839958190918,1.9682731628417969,13.410914421081543,406.2746276855469,33.51839828491211,58.974369049072266,92.49290466308594,216.23281860351562,0.0,1.938999503181549e-06,3.2201558042288525e-07,40.0,1.3575365543365479,0.9997586011886597,0.9997586011886597,0.9997586011886597,0.02088189125061035
134.7247314453125,47.65999984741211,66.66000366210938,5.0,1.3488386869430542,0.01176318060606718,4.0,0.9999127388000488,0.9999127388000488,0.9999127388000488,0.01729016751050949,0.00029639998683705926,nan,0.9326735138893127,120000.0,-0.00968196988105774,-0.004366154316812754,0.15065157413482666,251.0625457763672,-176.5237579345703,37.16377639770508,33.52824401855469,-3.5557518005371094,19.876243591308594,508.299560546875,33.971012115478516,68.01705169677734,101.98821258544922,196.10110473632812,0.0,3.6372043155097344e-07,-1.5752790716305753e-06,40.0,1.3470815420150757,1.0000790357589722,1.0000790357589722,1.0000790357589722,0.018674861639738083
175.53871154785156,63.380001068115234,82.0,6.0,1.346404790878296,0.012829330749809742,1.0,1.0020956993103027,1.0020956993103027,1.0020956993103027,0.01633959822356701,0.0002958000113721937,nan,0.9305341839790344,140000.0,-0.0006009953795000911,0.009080974501557648,-0.15760207176208496,277.5977478027344,26.535202026367188,52.51649856567383,19.6202449798584,-13.907999038696289,24.446170806884766,601.3381958007812,33.49238586425781,59.511871337890625,93.00438690185547,215.04364013671875,0.010062077082693577,0.004509389866143465,0.004509026145711914,40.0,1.3430445194244385,1.0011743307113647,1.0011743307113647,1.0011743307113647,0.016995521262288094
166.3008270263672,59.34000015258789,79.81999969482422,7.0,1.3336783647537231,0.01030721701681614,8.0,0.9996404051780701,0.9996404051780701,0.9996404051780701,0.01484169252216816,0.00029520000680349767,nan,0.9192003607749939,160000.0,-0.008310667239129543,-0.007709671859629452,0.01517401821911335,123.06884002685547,-154.5289077758789,57.88356399536133,22.022920608520508,2.4026756286621094,28.408737182617188,660.124267578125,33.49832534790039,25.222021102905273,58.72046661376953,340.5968017578125,0.026477716863155365,0.013041448779404163,0.008532058913260698,1.0,1.3378103971481323,0.9993077516555786,0.9993077516555786,0.9993077516555786,0.011431258171796799
156.36874389648438,55.400001525878906,74.77999877929688,8.0,1.3349685668945312,0.012608661316335201,9.0,1.000939965248108,1.000939965248108,1.000939965248108,0.015688201412558556,0.00029460000223480165,nan,0.9201909899711609,180000.0,-0.013215877115726471,-0.004905209876596928,-0.20724710822105408,160.22308349609375,37.15424346923828,70.38888549804688,27.603063583374023,5.580142974853516,31.039146423339844,721.9796752929688,33.73454284667969,28.0609130859375,61.79557418823242,323.6478271484375,0.04676323011517525,0.006957846228033304,-0.006083602551370859,1.0,1.3397626876831055,0.9986941814422607,0.9986941814422607,0.9986941814422607,0.02462001144886017
117.1637954711914,39.7400016784668,61.02000045776367,9.0,1.3377670049667358,0.011685655452311039,2.0,1.0002833604812622,1.0002833604812622,1.0002833604812622,0.017188962548971176,0.00029399999766610563,nan,0.9224252104759216,200000.0,-0.01869949698448181,-0.005483619868755341,-0.23280900716781616,393.4742431640625,233.25115966796875,79.64447784423828,66.1876220703125,38.58455848693848,33.49340057373047,763.096435546875,33.603885650634766,7.4833760261535645,41.08736801147461,486.7677307128906,0.06781584024429321,-0.11481627076864243,-0.12177411699667573,1.0,1.326462984085083,0.993316650390625,0.993316650390625,0.993316650390625,0.057723019272089005
